"ItemID","ItemTitle","TotalAttachments","AttachmentName","ServerRelativeUrl","CreatedBy"
"1025","New office premises in Micronesia","13","Memo - Business case for new office_partially signed.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1025/Memo - Business case for new office_partially signed.pdf","Tamar Alavidze"
"1025","New office premises in Micronesia","13","Proof of ownership.zip","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1025/Proof of ownership.zip","Tamar Alavidze"
"1025","New office premises in Micronesia","13","Request for rent advance waiver_signed.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1025/Request for rent advance waiver_signed.pdf","Tamar Alavidze"
"1026","ID 283: Stand off area (parking), boulevard du 11 décembre 1960-El BIar-Alger","9","Contrat parking 2022.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1026/Contrat parking 2022.pdf","Soumeya Hammouche"
"1026","ID 283: Stand off area (parking), boulevard du 11 décembre 1960-El BIar-Alger","9","landlord mail rent confirmation.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1026/landlord mail rent confirmation.pdf","Soumeya Hammouche"
"1026","ID 283: Stand off area (parking), boulevard du 11 décembre 1960-El BIar-Alger","9","Mail Regional security advisor mai 2020.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1026/Mail Regional security advisor mai 2020.pdf","Soumeya Hammouche"
"1026","ID 283: Stand off area (parking), boulevard du 11 décembre 1960-El BIar-Alger","9","memo parking payment.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1026/memo parking payment.pdf","Soumeya Hammouche"
"1026","ID 283: Stand off area (parking), boulevard du 11 décembre 1960-El BIar-Alger","9","parking description.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1026/parking description.pdf","Soumeya Hammouche"
"1026","ID 283: Stand off area (parking), boulevard du 11 décembre 1960-El BIar-Alger","9","RCO budget parking for confirmation (003)signeRCO.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1026/RCO budget parking for confirmation (003)signeRCO.pdf","Soumeya Hammouche"
"1026","ID 283: Stand off area (parking), boulevard du 11 décembre 1960-El BIar-Alger","9","RE_ paiement parking 2022-confirmation des fonds RCO.msg","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1026/RE_ paiement parking 2022-confirmation des fonds RCO.msg","Soumeya Hammouche"
"1026","ID 283: Stand off area (parking), boulevard du 11 décembre 1960-El BIar-Alger","9","SO clearance_ALgiers parking.eml","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1026/SO clearance_ALgiers parking.eml","Soumeya Hammouche"
"1026","ID 283: Stand off area (parking), boulevard du 11 décembre 1960-El BIar-Alger","9","UNDP building report UNDSS 2020.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1026/UNDP building report UNDSS 2020.pdf","Soumeya Hammouche"
"1027","Revised RCO budget - Premises signed by UNDP","11","1 NOTE DE PRESENTATION AMENAGEMENT NOUVEAUX LOCAUX BCR-OCHA-HCDH Updated.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1027/1 NOTE DE PRESENTATION AMENAGEMENT NOUVEAUX LOCAUX BCR-OCHA-HCDH Updated.docx","Nene Mariama Balde"
"1027","Revised RCO budget - Premises signed by UNDP","11","3- 2 UN Chad common premisses CBA  nov 2021 update.xlsx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1027/3- 2 UN Chad common premisses CBA  nov 2021 update.xlsx","Nene Mariama Balde"
"1027","Revised RCO budget - Premises signed by UNDP","11","Chad UN HOUSE MOVING COSTS BOQ.zip","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1027/Chad UN HOUSE MOVING COSTS BOQ.zip","Nene Mariama Balde"
"1027","Revised RCO budget - Premises signed by UNDP","11","Chère Catherine with final English version.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1027/Chère Catherine with final English version.docx","Nene Mariama Balde"
"1027","Revised RCO budget - Premises signed by UNDP","11","contrat bail.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1027/contrat bail.pdf","Nene Mariama Balde"
"1027","Revised RCO budget - Premises signed by UNDP","11","Elisabeth Eckertson letter authorizing UNDP CHAD to sign contract.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1027/Elisabeth Eckertson letter authorizing UNDP CHAD to sign contract.pdf","Nene Mariama Balde"
"1027","Revised RCO budget - Premises signed by UNDP","11","Lease contract immeuble Klemat - Chad UNRCO-HCDH-OCHA.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1027/Lease contract immeuble Klemat - Chad UNRCO-HCDH-OCHA.pdf","Nene Mariama Balde"
"1027","Revised RCO budget - Premises signed by UNDP","11","RE Accord de OCHA pour le renouvèlement du MoU sur le nouveau Bureau.msg","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1027/RE Accord de OCHA pour le renouvèlement du MoU sur le nouveau Bureau.msg","Nene Mariama Balde"
"1027","Revised RCO budget - Premises signed by UNDP","11","RE Office premises in NDjamena.msg","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1027/RE Office premises in NDjamena.msg","Nene Mariama Balde"
"1027","Revised RCO budget - Premises signed by UNDP","11","RE Potential conflict of Interest for the LA signed with Mr. Salahadine Moussa Faki.msg","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1027/RE Potential conflict of Interest for the LA signed with Mr. Salahadine Moussa Faki.msg","Nene Mariama Balde"
"1027","Revised RCO budget - Premises signed by UNDP","11","UN HOUSE MOVING AND LEASEHOLD IMPROVEMENTS.xlsx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1027/UN HOUSE MOVING AND LEASEHOLD IMPROVEMENTS.xlsx","Nene Mariama Balde"
"1028","ID 1680 and ID 2165: Lease extension for 5-years with Hisham Dawalibi merging two leases in one new lease ","25","2-4445.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1028/2-4445.pdf","Tamar Alavidze"
"1028","ID 1680 and ID 2165: Lease extension for 5-years with Hisham Dawalibi merging two leases in one new lease ","25","3-4445.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1028/3-4445.pdf","Tamar Alavidze"
"1028","ID 1680 and ID 2165: Lease extension for 5-years with Hisham Dawalibi merging two leases in one new lease ","25","4-4445.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1028/4-4445.pdf","Tamar Alavidze"
"1028","ID 1680 and ID 2165: Lease extension for 5-years with Hisham Dawalibi merging two leases in one new lease ","25","5-4445.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1028/5-4445.pdf","Tamar Alavidze"
"1028","ID 1680 and ID 2165: Lease extension for 5-years with Hisham Dawalibi merging two leases in one new lease ","25","Amendment Letter_one month rectification_10 December.doc","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1028/Amendment Letter_one month rectification_10 December.doc","Tamar Alavidze"
"1028","ID 1680 and ID 2165: Lease extension for 5-years with Hisham Dawalibi merging two leases in one new lease ","25","Cost Benefit Analysis.xls","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1028/Cost Benefit Analysis.xls","Tamar Alavidze"
"1028","ID 1680 and ID 2165: Lease extension for 5-years with Hisham Dawalibi merging two leases in one new lease ","25","Dawalibi and Maatouk 2016 2021.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1028/Dawalibi and Maatouk 2016 2021.pdf","Tamar Alavidze"
"1028","ID 1680 and ID 2165: Lease extension for 5-years with Hisham Dawalibi merging two leases in one new lease ","25","Draft Advance payment request_Dawalibi.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1028/Draft Advance payment request_Dawalibi.docx","Tamar Alavidze"
"1028","ID 1680 and ID 2165: Lease extension for 5-years with Hisham Dawalibi merging two leases in one new lease ","25","Draft Advance payment request_Dawalibi_GO revised.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1028/Draft Advance payment request_Dawalibi_GO revised.docx","Tamar Alavidze"
"1028","ID 1680 and ID 2165: Lease extension for 5-years with Hisham Dawalibi merging two leases in one new lease ","25","Draft Lease Agreement _Dawalibi _ 5 years_ 4 floors.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1028/Draft Lease Agreement _Dawalibi _ 5 years_ 4 floors.docx","Tamar Alavidze"
"1028","ID 1680 and ID 2165: Lease extension for 5-years with Hisham Dawalibi merging two leases in one new lease ","25","Draft Lease Agreement _Dawalibi _ GO comments_22 November.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1028/Draft Lease Agreement _Dawalibi _ GO comments_22 November.docx","Tamar Alavidze"
"1028","ID 1680 and ID 2165: Lease extension for 5-years with Hisham Dawalibi merging two leases in one new lease ","25","First Offer.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1028/First Offer.pdf","Tamar Alavidze"
"1028","ID 1680 and ID 2165: Lease extension for 5-years with Hisham Dawalibi merging two leases in one new lease ","25","FSSS - DSS_Facility_Survey_Form UN Office Mazzeh 1st F.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1028/FSSS - DSS_Facility_Survey_Form UN Office Mazzeh 1st F.pdf","Tamar Alavidze"
"1028","ID 1680 and ID 2165: Lease extension for 5-years with Hisham Dawalibi merging two leases in one new lease ","25","FSSS - DSS_Facility_Survey_Form UN Office Mazzeh 2nd F.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1028/FSSS - DSS_Facility_Survey_Form UN Office Mazzeh 2nd F.pdf","Tamar Alavidze"
"1028","ID 1680 and ID 2165: Lease extension for 5-years with Hisham Dawalibi merging two leases in one new lease ","25","FSSS for UNDP Annex 2_3rd floor.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1028/FSSS for UNDP Annex 2_3rd floor.pdf","Tamar Alavidze"
"1028","ID 1680 and ID 2165: Lease extension for 5-years with Hisham Dawalibi merging two leases in one new lease ","25","FSSS UNDP Annex 2 - Rooftop.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1028/FSSS UNDP Annex 2 - Rooftop.pdf","Tamar Alavidze"
"1028","ID 1680 and ID 2165: Lease extension for 5-years with Hisham Dawalibi merging two leases in one new lease ","25","Lease agreement for additional apartment in Annex 2_GO revised - 6 months - signed by All.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1028/Lease agreement for additional apartment in Annex 2_GO revised - 6 months - signed by All.pdf","Tamar Alavidze"
"1028","ID 1680 and ID 2165: Lease extension for 5-years with Hisham Dawalibi merging two leases in one new lease ","25","Minutes of Negotiations Meeting - Dawalibi - Signed.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1028/Minutes of Negotiations Meeting - Dawalibi - Signed.pdf","Tamar Alavidze"
"1028","ID 1680 and ID 2165: Lease extension for 5-years with Hisham Dawalibi merging two leases in one new lease ","25","PRELIMINARY-SPACE-CALCULATIONS_CMP-Dawalibi _UNDP only.xlsx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1028/PRELIMINARY-SPACE-CALCULATIONS_CMP-Dawalibi _UNDP only.xlsx","Tamar Alavidze"
"1028","ID 1680 and ID 2165: Lease extension for 5-years with Hisham Dawalibi merging two leases in one new lease ","25","PRELIMINARY-SPACE-CALCULATIONS_CMP-Dawalibi _UNDSS only.xlsx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1028/PRELIMINARY-SPACE-CALCULATIONS_CMP-Dawalibi _UNDSS only.xlsx","Tamar Alavidze"
"1028","ID 1680 and ID 2165: Lease extension for 5-years with Hisham Dawalibi merging two leases in one new lease ","25","Re- 5-years lease extension for Annex 2 building in Damascus, Syria.eml","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1028/Re- 5-years lease extension for Annex 2 building in Damascus, Syria.eml","Tamar Alavidze"
"1028","ID 1680 and ID 2165: Lease extension for 5-years with Hisham Dawalibi merging two leases in one new lease ","25","Re- Correction of Lease contract with Mhd. Hisham Dawalibi .eml","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1028/Re- Correction of Lease contract with Mhd. Hisham Dawalibi .eml","Tamar Alavidze"
"1028","ID 1680 and ID 2165: Lease extension for 5-years with Hisham Dawalibi merging two leases in one new lease ","25","RE- Waiver  - Yemen and Syria 2.eml","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1028/RE- Waiver  - Yemen and Syria 2.eml","Tamar Alavidze"
"1028","ID 1680 and ID 2165: Lease extension for 5-years with Hisham Dawalibi merging two leases in one new lease ","25","Second Offer.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1028/Second Offer.pdf","Tamar Alavidze"
"1028","ID 1680 and ID 2165: Lease extension for 5-years with Hisham Dawalibi merging two leases in one new lease ","25","Third Offer C.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1028/Third Offer C.pdf","Tamar Alavidze"
"1029","New Lease with Elsa  Zamora in Puerto Asís, Putumayo ","13","Borrador Contrato de Arrendamiento Puerto Asis.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1029/Borrador Contrato de Arrendamiento Puerto Asis.pdf","Nene Mariama Balde"
"1029","New Lease with Elsa  Zamora in Puerto Asís, Putumayo ","13","Borrador Contrato de Arrendamiento Puerto Asis_GO_11-19-2021.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1029/Borrador Contrato de Arrendamiento Puerto Asis_GO_11-19-2021.docx","Nene Mariama Balde"
"1029","New Lease with Elsa  Zamora in Puerto Asís, Putumayo ","13","Borrador Contrato de Arrendamiento Puerto Asis_GO_1-12-22.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1029/Borrador Contrato de Arrendamiento Puerto Asis_GO_1-12-22.docx","Nene Mariama Balde"
"1029","New Lease with Elsa  Zamora in Puerto Asís, Putumayo ","13","Certificado de Libertad y Tradición Vigente.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1029/Certificado de Libertad y Tradición Vigente.pdf","Nene Mariama Balde"
"1029","New Lease with Elsa  Zamora in Puerto Asís, Putumayo ","13","Cost Benefit_PUA_V3.xls","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1029/Cost Benefit_PUA_V3.xls","Nene Mariama Balde"
"1029","New Lease with Elsa  Zamora in Puerto Asís, Putumayo ","13","Cost Benefit_PUA_V4A.xls","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1029/Cost Benefit_PUA_V4A.xls","Nene Mariama Balde"
"1029","New Lease with Elsa  Zamora in Puerto Asís, Putumayo ","13","Cost Benefit_PUA_V4B.xls","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1029/Cost Benefit_PUA_V4B.xls","Nene Mariama Balde"
"1029","New Lease with Elsa  Zamora in Puerto Asís, Putumayo ","13","Informe UNDSS Puerto Asís.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1029/Informe UNDSS Puerto Asís.pdf","Nene Mariama Balde"
"1029","New Lease with Elsa  Zamora in Puerto Asís, Putumayo ","13","JCD Puerto Asis.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1029/JCD Puerto Asis.pdf","Nene Mariama Balde"
"1029","New Lease with Elsa  Zamora in Puerto Asís, Putumayo ","13","Poder Autenticado.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1029/Poder Autenticado.pdf","Nene Mariama Balde"
"1029","New Lease with Elsa  Zamora in Puerto Asís, Putumayo ","13","PRELIMINARY-SPACE-CALCULATIONS_CMP-PUA_V2.xlsx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1029/PRELIMINARY-SPACE-CALCULATIONS_CMP-PUA_V2.xlsx","Nene Mariama Balde"
"1029","New Lease with Elsa  Zamora in Puerto Asís, Putumayo ","13","PSA Espacio de Encuentro Laboral PNUD - Puerto Asís.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1029/PSA Espacio de Encuentro Laboral PNUD - Puerto Asís.pdf","Nene Mariama Balde"
"1029","New Lease with Elsa  Zamora in Puerto Asís, Putumayo ","13","Requisición 0000043764.PDF","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1029/Requisición 0000043764.PDF","Nene Mariama Balde"
"1030","Amendment 4 of the lease - Eduardo José de la Ossa Lobo and Julia Eva Acosta Pérez","6","44603 M4 JOSE EDUARDO OSSA Y JULIA ACOSTA_GO_Nov_19_2021.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1030/44603 M4 JOSE EDUARDO OSSA Y JULIA ACOSTA_GO_Nov_19_2021.docx","Nene Mariama Balde"
